,artist,song_name,spotify_track_id
702,Koe Wetzel,Something to Talk About,7ptJYMKI7Y1iWdqEZtBMGE
703,Mitski,I Want You,7FHj19QQigvMH1onMYRNLn
704,Vacations,Relax,5TuTHrKzN6NweeQaKkBNb7
705,Eminem,Lucky You (feat. Joyner Lucas),60SdxE8apGAxMiRrpbmLY0
706,Kodak Black,Calling My Spirit,2MShy1GSSgbmGUxADNIao5
707,Melanie Martinez,Training Wheels,3EGW6TGGbdk6Ys1Y3HU3lj
708,The Oh Hellos,"Soldier, Poet, King",3xtiXNDbSKxy20I7D6vFUg
709,Diplo,Wish - Trippie Mix,6IpvkngH89cA3hhPC84Leg
710,Charlie Puth,We Don't Talk Anymore (feat. Selena Gomez),37FXw5QGFN7uwwsLy8uAc0
711,$uicideboy$,O Pana!,0cQvicmQo8syJ2Zv8aYDfN
712,One Direction,Drag Me Down,2K87XMYnUMqLcX3zvtAF4G
713,Travis Scott,Antidote,1wHZx0LgzFHyeIZkUydNXq
714,Roddy Ricch,Down Below,4SWWe2OYC4mqf40Gc2RSdl
715,ScHoolboy Q,Man Of The Year,5SsR3wtCOafDmZgvIdRhSm
716,Ed Sheeran,Photograph,1HNkqx9Ahdgi1Ixy2xkKkL
717,Ariana Grande,Dangerous Woman,6RUhbFEhrvGISaQ8u2j2JN
718,Ariana Grande,Side To Side,43bCmCI0nSgcT7QdMXY6LV
719,Billie Eilish,bellyache,51NFxnQvaosfDDutk0tams
720,J. Cole,Crooked Smile (feat. TLC),5gFoAVTN9YlM9uJCrFZtgl
721,Summer Walker,Girls Need Love,644rGY6maSElnKVsAg1gJj
722,Jhené Aiko,Stay Ready (What A Life),5nkUIVKqOqdpB6ApKgEMkv
723,JID,151 Rum,22WV03i2lBbwNVCE1g671p
724,LANCO,Greatest Love Story,2yQZwi1P8AkkxxFhQ8rMEK
725,SZA,Doves In The Wind (feat. Kendrick Lamar),593W4qZOwwdqF6YnimJjL6
726,Slipknot,Custer,3GiJq4AQK7324mfIQbpiTf
727,Harry Styles,Sweet Creature,5kRPPEWFJIMox5qIkQkiz5
728,Twenty One Pilots,Tear in My Heart,3bnVBN67NBEzedqQuWrpP4
729,Los Ángeles Azules,Nunca Es Suficiente,63USmok1OioBzKuWGW9wAg
730,XXXTENTACION,NUMB,01TnVDiet1DFTsyWKUKovl
731,Rihanna,Kiss It Better,0UHB9METy4VCXNgkcGqHqS
732,Cherub,Doses & Mimosas,44CZRkOxv7UItaAUmh8PgN
733,Romeo Santos,Propuesta Indecente,5PycBIeabfvX3n9ILG7Vrv
734,Lindsey Stirling,"You’re A Mean One, Mr. Grinch",6TXAjof8V0Gr4zFoY00zHR
735,Childish Gambino,IV. Sweatpants,3x4I4nRuZp5NdtGvCPw6Ms
736,Jordan Davis,Slow Dance In A Parking Lot,6MBUUSIWCzaXW4q58Ktrv9
737,Eminem,The Monster,48RrDBpOSSl1aLVCalGl5C
738,Them Dirty Roses,Cocaine and Whiskey,74jX68ir4Gjpll6osaaRUK
739,The Paper Kites,Paint,6uHvbKL0Yi37AuvNRmUfMw
740,Jeremih,Planez,08zJpaUQVi9FrKv2e32Bah
741,Paramore,Hard Times,0w5Bdu51Ka25Pf3hojsKHh
742,Vacations,Friends,0jYfN0oxUjdYmAifDBORz9
743,Miley Cyrus,Wrecking Ball,2vwlzO0Qp8kfEtzTsCXfyE
744,Mac DeMarco,No Other Heart,2aaCNg42RA74s0EmHTBqS7
745,KYLE,iSpy (feat. Lil Yachty),2EEeOnHehOozLq4aS0n6SL
746,Ed Sheeran,Happier,2RttW7RAu5nOAfq6YFvApB
747,X Ambassadors,Unsteady,7lGKEWMXVWWTt3X71Bv44I
748,Only The Family,Crazy Story,5i0eJv1DzuyhaYnro4wTKg
749,Lil Baby,"Never Recover (Lil Baby & Gunna, Drake)",6wWaVoUOzLQJHd3bWAUpdZ
750,Takeoff,Last Memory,1fvCggAYrW0VtCljtqv4h2
751,Pentatonix,I'll Be Home For Christmas,5P5rUzjpgTkZeQbr0CVdsZ
752,G-Eazy,Him & I (with Halsey),5k38wzpLb15YgncyWdTZE4
753,Gunna,Top Off,0HCnj7pfrvshnocOJUFeit
754,Ariana Grande,The Way,06EL94D0TA27Ik0Ke5usbj
755,Travis Scott,STARGAZING,7wBJfHzpfI3032CSD7CE2m
756,Khalid,Coaster,39KG4kom3enSx4GTThuDGt
757,gnash,"i hate u, i love u (feat. olivia o'brien)",7vRriwrloYVaoAe3a9wJHe
758,Meghan Trainor,Dear Future Husband,3cU2wBxuV6nFiuf6PJZNlC
759,BONES,RampartRange,3IgjZRkRFAWflrCxRimOoL
760,ZAYN,PILLOWTALK,0PDUDa38GO8lMxLCRc4lL1
761,$uicideboy$,Dead Batteries,00UDmkyejOcUApEqpiB90i
762,beabadoobee,Tired,6F5mZpEEjhsAW8UEqbIpz1
763,Arctic Monkeys,Snap Out Of It,0NdTUS4UiNYCNn5FgVqKQY
764,Adele,Send My Love (To Your New Lover),0t7fVeEJxO2Xi4H2K5Svc9
765,Billie Eilish,bitches broken hearts,5t3Vk8bRKylx4fjj7qlbib
766,COIN,Talk Too Much,4djIFfof5TpbSGRZUpsTXq
767,Childish Gambino,Sober,6YuFv5d7iGeNnFMu6xphZl
768,Drake,Energy,79XrkTOfV1AqySNjVlygpW
769,Kevin Gates,Thinking with My Dick (feat. Juicy J),1ojBtNRMzjL7ptLPZCzfRz
770,Bad Bunny,Amorfoda,68QcquxCS39cQGTsRrJWIR
771,Current Joys,Kids,3pyyGVqWvRMq43qtJBzxe0
772,Paramore,Still into You,1yjY7rpaAQvKwpdUliHx0d
773,Gucci Mane,I Get the Bag (feat. Migos),1XRgIKC5TPwo7nWGyKqgG0
774,The Plot In You,FEEL NOTHING,4xDwCYhobDehSBGUmd5H6Y
775,Russ,What They Want,3pndPhlQWjuSoXhcIIdBjv
776,Fall Out Boy,Immortals,3Te8uLyit6X3ncNW8Fp3K2
777,Daya,"Sit Still, Look Pretty",6ZtiywT2Qm50a1uR0jlY35
778,Bad Bunny,Soy Peor,1JxhrUWZjuI8AOjDJ1JpMN
779,Gunna,Sold Out Dates (feat. Lil Baby),55WLWX71YkHt2tSucNIf1g
780,Leon Bridges,River,3hhbDnFUb2bicI2df6VurK
781,The 1975,Robbers,06cCziAHtDg6pcsidZHu03
782,Lady Gaga,Always Remember Us This Way,2rbDhOo9Fh61Bbu23T2qCk
783,SZA,The Weekend - Funk Wav Remix,0P6AWOA4LG1XOctzaVu5tt
784,Dominic Fike,3 Nights,1tNJrcVe6gwLEiZCtprs1u
785,$uicideboy$,Harvest Moon,1ejyx2kXWFY6QuYHu7yOyD
786,Matt Mason,E,1XBGTp6OqwYaYhemH3aMKT
787,Anne-Marie,2002,2BgEsaKNfHUdlh97KmvFyo
788,Caamp,Vagabond,2R3I5DiDf8bLz2QjrPmUpk
789,One Direction,Best Song Ever,5T7ZFtCcOgkpjxcuaeZbw0
790,Baby Smoove,Losing My Mind,2JMW1iCKgPnSqbVVhHR6wI
791,Childish Gambino,III. Urn,1wYIv0ySOwjMFWLOtrgtbo
792,Kodak Black,Heart Mind,2OPxM2L3KtuehqY24vTMGs
793,YoungBoy Never Broke Again,Slime Belief,2qGfZAgDe1pV2y5xJAhi6R
794,Tim McGraw,Humble And Kind,4Pn0JlCUusD2QHjADuOzuV
795,Paperboy Fabe,Language,4RnvS1tmh1ERhjXX6dxv95
796,Two Feet,I Feel Like I'm Drowning,3aauaXWRgwCMoykMbI0Jq1
797,Tay-K,The Race - Remix,7d19457woBxmPRCq255YqM
798,Steven Universe,Love Like You (feat. Rebecca Sugar) - End Credits,3z9OnsnvM6SFN2dzrSDdVO
799,itssvd,Losing Interest,55XrFge2dEZwYzNl128DwN
805,Meghan Trainor,Better When I'm Dancin',5k5fWendNngd89O8JKoE8L
829,Novo Amor,State Lines,7CoMBpPTwQi2wPT0U0Nr9b
834,Banda Los Recoditos,Mi Último Deseo,01ksPzu3Bw8Lsf9o6xIk8C
835,Kristen Bell,"Do You Want to Build a Snowman? - From ""Frozen""/Soundtrack Version",2yi7HZrBOC4bMUSTcs4VK6
836,"Dream, Ivory",welcome and goodbye,00RLNHc2jkEjUoCUlFgPVT
837,Becky G,Shower,3DmW6y7wTEYHJZlLo1r6XJ
838,Rag'n'Bone Man,Human,58zsLZPvfflaiIbNWoA22O
839,Anthony Gonzalez,Un Poco Loco,0OFknyqxmSQ42SoKxWVTok
840,Rae Sremmurd,No Type,4scpF6J5uMBvoh6sFB7EL1
841,Richy Mitch & The Coal Miners,Lake Missoula,4x1dWc1GgAfC04GcTlllax
842,Harry Styles,From the Dining Table,1IF5UcqRO42D12vYwceOY6
843,Niall Horan,Slow Hands,2cOUlop2ZakjOKe4WinesN
844,Kendrick Lamar,ELEMENT.,1EaKU4dMbesXXd3BrLCtYG
845,Luke Combs,Must've Never Met You,6ojicjDYUUoeE1tdSvfFo4
846,Vacations,Home,1TQuqiFxqnVeez9OMq3emB
847,will.i.am,Scream & Shout,2iJuuzV8P9Yz0VSurttIV5
848,Shoreline Mafia,Nun Major,18pwD0HrweX8oCgIkayRb4
849,21 Savage,My Choppa Hate Niggas,2D2w9943rsnJOGCrI4aMQp
850,Big Sean,Bounce Back,0SGkqnVQo9KPytSri1H6cF
851,Glass Animals,Gooey,1gk3FhAV07q9Jg77UxnVjX
852,DeJ Loaf,Me U & Hennessy (feat. Lil Wayne),4TSDz7xZtxIXeKwiOuCe25
853,Ariana Grande,Break Free,12KUFSHFgT0XCoiSlvdQi4
854,M.I.A.,Bad Girls,6nzXkCBOhb2mxctNihOqbb
855,The Weeknd,Sidewalks,4h90qkbnW1Qq6pBhoPvwko
856,Young Dolph,Major (feat. Key Glock),3Yt2ph8Ko0JBANpdawzSF2
857,Leon Bridges,Beyond,1Omt5bfz1tZUCqd26HxbS0
858,The 1975,Love It If We Made It,6WmIyn2fx1PKQ0XDpYj4VR
859,Hippie Sabotage,Devil Eyes,7MiZjKawmXTsTNePyTfPyL
860,Billie Eilish,hostage,1WsEgieHsWWndAzLkmV105
861,JAY-Z,4:44,1gT5TGwbkkkUliNzHRIGi1
862,Paulie Leparik,Middy Titty,3QVe9gr87GYcRXAkVpPVYl
863,Lana Del Rey,Pretty When You Cry,6PnluwP0fjGnpIBsqTdUTq
864,Brett Eldredge,A Holly Jolly Christmas,1GpPsjjd4D1jsteGYpGGIN
865,Jordan Davis,Take It From Me,3dCZm5HrG0jIXAHfNkg2H0
866,Pentatonix,God Rest Ye Merry Gentlemen,02ibK22WhjAVzKBm7da7lm
867,Migos,Narcos,0wbnC9AUenxp613TYaJsGK
868,Dustin Lynch,Small Town Boy,2YMhrXQYKkm4kXLcXKKd5z
869,Marc Anthony,Vivir Mi Vida,3QHMxEOAGD51PDlbFPHLyJ
870,Selena Gomez,Wolves,0tBbt8CrmxbjRP0pueQkyU
871,Yung Gravy,Mr. Clean,5GxnROd93Y7NGt2ci0TwBw
872,Glass Animals,The Other Side Of Paradise,0rRjGruFonCGOt0S5zAJNQ
873,Lil Peep,ghost boy,4AiFSXnVm0Bqecjdn3Brr8
874,TEMPOREX,Numbers,4GuZMzKXJSoWhwHUqRa0fm
875,Young Dolph,100 Shots,3TXy6nchgKeYlVwOKNk9lE
876,Sam Tinnesz,Play with Fire (feat. Yacht Money),7vguMCv8uVuZLiQJ156u3Z
877,Drake,Portland,2bjwRfXMk4uRgOD9IBYl9h
878,Lady Gaga,Applause,5ka2ajep9OAvU5Sgduhiex
879,Lil Uzi Vert,You Was Right,2ANLarE8yHVsLWW21nj79M
880,Drake,In My Feelings,2G7V7zsVDxg1yRsu7Ew9RJ
881,Drake,Jumpman,27GmP9AWRs744SzKcpJsTZ
882,Five Finger Death Punch,Jekyll and Hyde,5MjkeHk6I0JA0q13eqtnJP
883,Jack Stauber,Oh Klahoma,6SZwj6cjc8JQbkrr8cbIUn
884,Taylor Swift,Call It What You Want,1GwMQaZz6Au3QLDbjbMdme
885,Ski Mask The Slump God,Foot Fungus,3EikYy40GMSp8l5mDV6IQo
886,Kendrick Lamar,DUCKWORTH.,0y9uTzK9cNKSAEHnpeRG8C
887,The Weeknd,Hurt You,6QdnKD1zwEgyOWtkrdzlOF
888,Hozier,Someone New,2DNXgvkyv35vTWvdgjs7qn
889,Mac Miller,Dang! (feat. Anderson .Paak),5iUQMwxUPdJBFeGkePtM66
890,James Arthur,Can I Be Him,0VhgEqMTNZwYL1ARDLLNCX
891,A Boogie Wit da Hoodie,Love Drugs and Sex,1Gno5IBUHh6vUKp4nxu2Yd
892,The Front Bottoms,Twin Size Mattress,14N3tALR3Mhf7UHpJRKk4L
893,Whiskey Myers,Stone,4rJesaufMl2xD0f2G8Xgnd
894,Alex & Sierra,Little Do You Know,1almCHdsfikRPfVB9VrEdT
895,Griffinilla,Below the Surface,5f1j3h5DBkLpGfb90QGFvR
896,SYML,Where's My Love - Acoustic,0ElpbbncWT9aS7mgoqEHbQ
897,Tyler Childers,Universal Sound,48nZLOpJOINkICPWpUuhaN
898,PLVTINUM,Champagne & Sunshine,77U6kcldLRFl9vCfaw11Sr
899,Hozier,Cherry Wine - Live,1C042FLYy7rP3MfnkOcnha
900,Dierks Bentley,Drunk On A Plane,1soxUgYIZb1qx1c7o1Lc7z
901,Lorde,Liability,6Kkt27YmFyIFrcX3QXFi2o
902,Novo Amor,Anchor,7qH9Z4dJEN0l9bidizW7fq
903,"Tyler, The Creator","You're A Mean One, Mr. Grinch",5xQskDSiHQeoebxoprn3HL
904,The Weeknd,Pray For Me (with Kendrick Lamar),77UjLW8j5UAGAGVGhR5oUK
905,Cory Asbury,Reckless Love,0rH0mprtecH3grD9HFM5AD
906,Only The Family,No Auto Durk,4VcPtoOpK3oBMDZJ9Ptp9f
907,The Weeknd,Wasted Times,7DKS0rX27cCEPsK0R6tFWS
908,Kid Cudi,Just What I Am,20bJBbPapGQ4bqs0YcA9xY
909,Florida Georgia Line,May We All,498ZVInMGDkmmNVpSWqHiZ
910,Jon Bellion,All Time Low,0SuLAslEMFZAXf0SwY7syi
911,Colter Wall,The Devil Wears a Suit and Tie,7hlA8gMMz6jSp91Twsnuv3
912,Ariana Grande,Problem,7vS3Y0IKjde7Xg85LWIEdP
913,Florida Georgia Line,H.O.L.Y.,0BCy325UZyR9z0t0uxwn2N
914,Julia Michaels,Issues,7vu0JkJh0ldukEYbTVcqd0
915,The 1975,It's Not Living (If It's Not With You),3TgMcrV32NUKjEG2ujn9eh
916,Chance the Rapper,Cocoa Butter Kisses,0aMHIW1lqrulVCx0LLlr6a
917,Melanie Martinez,Dollhouse,6wNeKPXF0RDKyvfKfri5hf
918,Taylor Swift,End Game,2x0WlnmfG39ZuDmstl9xfX
919,Colter Wall,Fraulein (feat. Tyler Childers),1zLWKvegCtyjWaVWQFFX5W
920,Rihanna,Sex With Me,7BiELrM90hRxpozaIXbsLw
921,Mac Miller,Hurt Feelings,5p7GiBZNL1afJJDUrOA6C8
922,Watchhouse,Old Ties and Companions,53DVsTZvB16BDP30XmfSef
923,Gorillaz,She's My Collar (feat. Kali Uchis),3lIxtCaROdRDuTnNBDm3n2
924,Sia,Cheap Thrills,3S4px9f4lceWdKf0gWciFu
925,Hailee Steinfeld,Starving,4Ce37cRWvM1vIGGynKcs22
926,Jordan Davis,Singles You Up,4LiMQ6G9n84rDUBs9wtwz6
927,Migos,Fight Night,6Xa2q0dapj03CsRzmD0Os5
928,KIDS SEE GHOSTS,Reborn,4RVbK6cV0VqWdpCDcx3hiT
929,$uicideboy$,Mount Sinai,5vyR3lTiw4zz8B4PvnAO4c
930,Drake,Summers Over Interlude,3ppVO2tyWRRznNmONvt7Se
931,Kygo,It Ain’t Me (with Selena Gomez),12GEpg2XOPyqk03JZEZnJs
932,Katy Perry,Dark Horse,5jrdCoLpJSvHHorevXBATy
933,benny blanco,Eastside (with Halsey & Khalid),0d2iYfpKoM0QCKvcLCkBao
934,Nebu Kiniza,Gassed Up,6JjEVlMkfHWMeYavkEYzNO
935,The Weeknd,Try Me,4ppTAJUbNXELZcoUaL90wo
936,Mac Miller,Jet Fuel,2JmFRXaJrkAUD2cs6U20KG
937,Juice WRLD,Scared Of Love,49QVOdWgGagzLrThkIqtK6
938,Halsey,Gasoline,2IO7yf562c1zLzpanal1DT
939,White Noise Meditation,Brown Noise - Loopable with No Fade,67iF3DdebmElASIGoebYt1
940,Pitbull,Fireball (feat. John Ryan),4Y7XAxTANhu3lmnLAzhWJW
941,Juice WRLD,I'm Still,19m3E0nMZobyA93AxMXC32
942,Meek Mill,R.I.C.O. (feat. Drake),0Y0TOsE1q11qgbi7c5WZsG
943,$uicideboy$,Audubon,3UcyaCWLsc0XDhzXHUuH1S
944,Queen Naija,Medicine,4lFfMRH0YH4pW5gczTDbNC
945,Katy Perry,Roar,27tNWlhdAryQY04Gb2ZhUI
946,Zac Brown Band,Homegrown,2kR18wsL3gvXRXdNE4dCGc
947,Panic! At The Disco,Death of a Bachelor,1BECwm5qkaBwlbfo4kpYx8
948,Taylor Swift,King Of My Heart,7HuBDWi18s4aJM8UFnNheH
949,Plan B,Candy,2ctjDCCg1wHoQSjIJ8p6U4
950,Demi Lovato,Cool for the Summer,3uwnnTQcHM1rDqSfA4gQNz
951,The Weeknd,Tell Your Friends,1mhVXWduD8ReDwusfaHNwU
952,Shakey Graves,Tomorrow,47KDDZgFiX1w6RFOuLXsSn
953,Sabrina Carpenter,Christmas the Whole Year Round,065CI94mu3IZwqPU4BX4Cb
954,Calvin Harris,"Feels (feat. Pharrell Williams, Katy Perry & Big Sean)",5bcTCxgc7xVfSaMV3RuVke
955,Rex Orange County,Loving Is Easy,7ASFZh1D0DPZro7UXUKGmd
956,One Direction,18,3JjnGLK8IxkNLvo8Lb3KOM
957,Jacquees,B.E.D.,1B6TmCvKjC4dopBohVW51x
958,Bad Bunny,Otra Noche en Miami,4vCAzANUWDE24URV6wQ4ra
959,Russ,Cherry Hill,6qcuRcbz8DCLG6nG4or8Uo
960,Trippie Redd,Topanga,5aXgz1oKK8Q9z9xvTmSnrO
961,Hillsong UNITED,Oceans (Where Feet May Fail),5Mw9bXG1dLNhbjofkVS2oR
962,Billie Eilish,ocean eyes,2uIX8YMNjGMD7441kqyyNU
963,Post Malone,92 Explorer,1D2L6MefbXon28PzIk9I3r
964,The Weeknd,"Earned It (Fifty Shades Of Grey) - From The ""Fifty Shades Of Grey"" Soundtrack",2PIvq1pGrUjY007X5y1UpM
965,Mac DeMarco,Another One,63q9LqTK5iiZLy3cTvLMUf
966,Juice WRLD,End Of The Road,24BNgrtp6Fag4M5BQPEgsV
967,PARTYNEXTDOOR,Break from Toronto,5fEB6ZmVkg63GZg9qO86jh
968,Kanye West,No More Parties In LA,0zLClc0emc6qUeV1p5nc99
969,Mac Miller,Ladders,39NDBdU5Xkm5pCFGa5kZtI
970,Rihanna,Work,72TFWvU3wUYdUuxejTTIzt
971,XXXTENTACION,Floor 555,6r7ULK6c5CLVvImjTIztl1
972,I DONT KNOW HOW BUT THEY FOUND ME,Choke,37mfTcSlX60JtAvAETytGs
973,Meghan Trainor,"White Christmas - Spotify Singles - Christmas, Recorded at Sound Stage Studios Nashville",71azyw4EJDlGru5Uw6DGzT
974,Calvin Harris,Outside (feat. Ellie Goulding),7MmG8p0F9N3C4AXdK6o6Eb
975,Matt Maltese,As the World Caves In,4JE6agBLHGA5TaF6FlqfBD
976,Robin Thicke,Blurred Lines,0n4bITAu0Y0nigrz3MFJMb
977,Andy Grammer,"Honey, I'm Good.",4MflGTO2ZTcSQ12bWcyRgI
978,Cody Jinks,Must Be The Whiskey,6VChAU4QENeLwf3OaHBJxC
979,Hozier,Work Song,5TgEJ62DOzBpGxZ7WRsrqb
980,$uicideboy$,Coma,73hmZZ7HyLgUQj2DaybfBb
981,The Chainsmokers,Roses,3vv9phIu6Y1vX3jcqaGz5Z
982,Drake,Fire & Desire,4BhGTc3Cgay2U1QcTS7vQe
983,Haley Reinhart,Can't Help Falling in Love,6yIHGmQLJxWAUZ1ZkENemN
984,Rich The Kid,Plug Walk,1ZAyjvIk9YiD76yYy0TEG6
985,Pentatonix,That's Christmas to Me,2U9kDk5mlHYunC7PvbZ8KX
986,Luke Combs,"Houston, We Got a Problem",6guWjUuNYziyNXgjFo1IpF
987,Oscar Lang,She Likes Another Boy,5W6BA8Wa8JZGKdliH2gkwO
988,Little Big Town,Girl Crush,11qh54D0PKkBwelpDxxiEU
989,Jay Rock,"King's Dead (with Kendrick Lamar, Future & James Blake)",51rXHuKN8Loc4sUlKPODgH
990,Chris Stapleton,Traveller,178OI1A3qjROeFeh8lmNwW
991,Joji,Will He,7wvwXi9Z66dcH5t202vVkN
992,Ne-Yo,She Knows,7seTcUFOhn5caSDbiSfsp0
993,OneRepublic,I Lived,7D49Iig0avHre9RFSUMkd2
994,Shoreline Mafia,"Bands (feat. OhGeesy, Fenix Flexin & Master Kato)",1n8wr8tRHs5jmBxNWXedcn
995,Echosmith,Cool Kids,13P5rwmk2EsoFRIz9UCeh9
996,J. Cole,A Tale Of 2 Citiez,52A8OAP8lTQKZCj4Rce92B
997,Nico & Vinz,Am I Wrong,1fidCEsYlaVE3pHwKCvpFZ
998,Chase Rice,Eyes On You,5AnSllIrgGsCZzZJkVnApx
999,Labrinth,Jealous,4G92yYrUs0cvY7G41YRI0z
1000,SZA,Kill Bill,3OHfY25tqY28d16oZczHc8
1001,Drake,Rich Flex,1bDbXMyjaUIooNwFE9wn0N
1002,Metro Boomin,Creepin' (with The Weeknd & 21 Savage),2dHHgzDwk4BJdRwy9uXhTO
1003,Lil Uzi Vert,Just Wanna Rock,4FyesJzVpA39hbYvcseO2d
1004,Sam Smith,Unholy (feat. Kim Petras),3nqQXoyQOWXiESFLlDF1hG
1005,Taylor Swift,Anti-Hero,0V3wPSX9ygBnCm8psDIegu
1006,d4vd,Romantic Homicide,1xK59OXxi2TAAAbmZK0kBL
1007,SZA,Nobody Gets Me,5Y35SjAfXjjG0sFQ3KOxmm
1008,Zach Bryan,Something in the Orange,3WMj8moIAXJhHsyLaqIIHI
1009,Metro Boomin,Superhero (Heroes & Villains) [with Future & Chris Brown],0vjeOZ3Ft5jvAi9SBFJm1j
1010,SZA,Low,2GAhgAjOhEmItWLfgisyOn
1011,SZA,Blind,2CSRrnOEELmhpq8iaAi9cd
1012,Morgan Wallen,You Proof,5uU1uuyaUIBOiiUSQG7Wl3
1013,Drake,Jimmy Cooks (feat. 21 Savage),3F5CgOj3wFlRv51JsHbxhe
1014,Bad Bunny,Tití Me Preguntó,1IHWl5LamUGEuP4ozKQSXZ
1015,SZA,Kill Bill,1Qrg8KqiBpW07V7PNxwwwL
1016,Steve Lacy,Bad Habit,5CM4UuQ9Gnd6K2YyKGPMoK
1017,David Guetta,I'm Good (Blue),4uUG5RXrOk84mYEfFvj3cK
1018,Bad Bunny,Me Porto Bonito,6Sq7ltF9Qa7SNFBsV5Cogx
1019,d4vd,Here With Me,78Sw5GDo6AlGwTwanjXbGh
1020,JVKE,golden hour,5odlY52u43F5BjByhxg7wg
1021,OneRepublic,I Ain't Worried,4h9wh7iOZ0GGn8QVp4RAOB
1022,SZA,Love Language,1eIXYZWEfJO3Na2LCCnIJE
1023,SZA,Snooze,4iZ4pt7kvcaH6Yo8UoZ4s2
1024,Meghan Trainor,Made You Look,0QHEIqNKsMoOY5urbzN48u
1025,SZA,Seek & Destroy,6eT2V7nKXyMf47TwPbtgAD
1026,Morgan Wallen,Wasted On You,3cBsEDNhFI9E82vPj3kvi3
1027,Stephen Sanchez,Until I Found You (with Em Beihold) - Em Beihold Version,1Y3LN4zO1Edc2EluIoSPJN
1028,Future,WAIT FOR U (feat. Drake & Tems),59nOXPmaKlBfGMDeOVGrIK
1029,Drake,Pussy & Millions (feat. Travis Scott),2KLwPaRDOB87XOYAT2fgxh
1030,Bailey Zimmerman,Rock and A Hard Place,4686eQ81DEswHa90bcdlC9
1031,SZA,Ghost in the Machine (feat. Phoebe Bridgers),4h5x3XHLVYFJaItKuO2rhy
1032,Beyoncé,CUFF IT,1xzi1Jcr7mEi9K2RfzLOqS
1033,Harry Styles,As It Was,4LRPiXqCikLlN15c3yImP7
1034,Hotel Ugly,Shut up My Moms Calling,3hxIUxnT27p5WcmjGUXNwx
1035,Steve Lacy,Bad Habit,4k6Uh1HXdhtusDW5y8Gbvy
1036,Chris Brown,Under The Influence,5IgjP7X4th6nMNDh4akUHb
1037,Tory Lanez,The Color Violet,3azJifCSqg9fRij2yKIbWz
1038,SZA,Shirt,2wSTnntOPRi7aQneobFtU4
1039,Post Malone,I Like You (A Happier Song) (with Doja Cat),0O6u0VJ46W86TxN9wgyqDj
1040,Taylor Swift,Lavender Haze,5jQI2r1RdgtuT8S3iG8zFC
1041,SZA,Used (feat. Don Toliver),1TweDM3JC49LNeelLVg3yX
1042,Metro Boomin,Niagara Falls (Foot or 2) [with Travis Scott & 21 Savage],4WuOWVnAqvEQxgSRrspBgt
1043,SZA,Special,6RQ5IwG7uADz9LDWliJGjU
1044,Drake,Major Distribution,46s57QULU02Voy0Kup6UEb
1045,SZA,SOS,5xMw6qCcpd2gBXPGTegC4W
1046,Bad Bunny,Efecto,5Eax0qFko2dh7Rl2lYs3bx
1047,Drake,On BS,34tz0eDhGuFErIuW3q4mPX
1048,Metro Boomin,Too Many Nights (feat. Don Toliver & with Future),2Hh3ETdQKrmSI3QS0hme7g
1049,RAYE,Escapism.,5Z2MiIZ5I3jJvvmeWMLbOQ
1050,SZA,Shirt,34ZAzO78a5DAVNrYIGWcPm
1051,Harry Styles,Late Night Talking,1qEmFfgcLObUfQm0j1W2CK
1052,Omar Apollo,Evergreen (You Didn’t Deserve Me At All),2TktkzfozZifbQhXjT6I33
1053,Manuel Turizo,La Bachata,5ww2BF9slyYgNOk37BlC4u
1054,Taylor Swift,Midnight Rain,3rWDp9tBPQR9z6U5YyRSK4
1055,Joji,Die For You,26hOm7dTtBi0TdpDGl141t
1056,SZA,Open Arms (feat. Travis Scott),0xaFw2zDYf1rIJWl2dXiSF
1057,SZA,Gone Girl,2Sjx8DWZO5zaTyTAmgo2gY
1058,Drake,Spin Bout U,2ZL7WZcjuYKi1KUDtp4kCC
1059,SZA,F2F,2e2AXpIiJpet5b4qg85Gh6
1060,Doja Cat,Vegas (From the Original Motion Picture Soundtrack ELVIS),0hquQWY3xvYqN4qtiquniF
1061,SZA,Notice Me,4fnNBPN9W6AoOYSQS3FJxT
1062,Brent Faiyaz,ALL MINE,3XgGQ1wjo5khvq2UImjyNF
1063,Oliver Tree,Miss You,73vIOb4Q7YN6HeJTbscRx5
1064,NewJeans,Ditto,3r8RuvgbX9s7ammBn07D3W
1065,Rema,Calm Down (with Selena Gomez),0WtM2NBVQNNJLh6scP13H8
1066,Freddie Dredd,Limbo,37F7E7BKEw2E4O2L7u0IEp
1067,Harry Styles,As It Was,4Dvkj6JhhA12EX05fT7y2e
1068,Nicky Youre,Sunroof,4h4QlmocP3IuwYEj2j14p8
1069,Drake,Knife Talk (with 21 Savage ft. Project Pat),2BcMwX1MPV6ZHP4tUT9uq6
1070,Baby Keem,HONEST,58k32my5lKofeZRtIvBDg9
1071,Morgan Wallen,One Thing At A Time,6KGtAlYvgm4W9PoYabFAYE
1072,Brent Faiyaz,Clouded,2J6OF7CkpdQGSfm1wdclqn
1073,SZA,Smoking on my Ex Pack,4jTs7ny5eSRnKTzxdrFv5I
1074,Ñengo Flow,Gato de Noche,54ELExv56KCAB4UP9cOCzC
1075,Drake,Circo Loco,7GeTsDIc5ykNB6lORO6Cee
1076,Steve Lacy,Static,4OmfWzukSVD140NiAIEjem
1077,Yeat,Out thë way,6IyoLWzljeR3ldQo4KWHT6
